Date,AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BYR,BZD,CAD,CDF,CHF,CLF,CLP,CNH,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LTL,LVL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLE,SLL,SOS,SRD,STD,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VES,VND,VUV,WST,XAF,XAG,XAU,XCD,XCG,XDR,XOF,XPF,YER,ZAR,ZMK,ZMW,ZWL
2017-03-28,,72.089,132.4,,1.9373,,16.799,1.41615,1.9444,1.8668,1.9482,2.1225,86.85,1.95583,,1842.62,1.0802,1.51,7.39,,1.0829,,70.65,11.2099,2.0211,,2.1781,1.44714,1456.62,1.0728,0.0267,720.01,,7.4375,3141.37,601.66,1.0761,,,27.0028,192.44,7.4401,,118.902,19.5825,16.597,24.816,1,2.2445,0.8657,0.86812,2.6404,,4.7015,,48.833,10018.6,7.92,223.75,8.4003,25.251,7.4305,73.61,309.63,14386.0,3.9069,,70.3313,,35081.8,119.819,,,0.7658,120.172,,74.55,4281.5,491.97,,1205.0,0.3298,0.8857,340.71,,1629.1,165.137,97.861,14.0291,,,1.5296,10.767,21.017,3464.5,61.394,1476.79,2647.87,8.652,,,38.434,16.74,786.144,20.5397,4.7751,76.67,14.017,,31.99,9.21529,,1.54259,0.4162,1.08,3.499,,54.254,113.27,4.2398,6138.27,3.9368,,123.4667,61.642,892.35,4.0554,8.4173,14.494,7.223,9.55088,1.511,0.8632,,8110.94,630.31,8.126,,,,,14.0417,37.191,8.8559,3.7931,2.4459,2.4684,3.9555,7.2809,32.67,2411.02,29.4311,3894.2,1.0814,30.76,3920.35,10.79,,24617.0,116.06,,655.957,,,2.9193,,0.795,,,270.24,14.0399,,,
2017-03-29,,71.797,132.4,,1.9286,,16.591,1.4042,1.9367,1.8599,1.9483,2.1096,86.46,1.95583,,1831.49,1.0754,1.4997,7.35,,1.0781,,70.21,11.1796,2.0228,,2.1683,1.43516,1448.99,1.07225,0.02645,713.32,,7.416,3099.44,599.17,1.0716,,,27.0181,191.58,7.44086,,118.879,19.4874,16.533,24.7421,1,2.2351,0.8628,0.86529,2.6336,,4.6804,,48.437,9919.7,7.885,222.74,8.3631,25.105,7.4285,73.13,309.5,14325.0,3.8927,,69.8331,,34927.2,119.521,,,0.7623,119.597,,74.01,4296.6,491.97,,1193.4,0.3283,0.8817,339.53,,1624.9,163.449,99.574,14.033,,,1.5229,10.742,20.858,3452.8,61.387,1470.15,2634.88,8.6142,,,38.239,16.59,782.586,20.1364,4.7568,76.325,14.012,,31.9,9.1489,112.51,1.5304,0.4144,1.075,3.49,3.4083,54.01,112.76,4.2241,6200.07,3.9191,,123.464,60.941,888.37,4.0366,8.365,14.606,7.1905,9.54557,1.5008,0.8603,,8074.45,626.53,8.0895,,,,,14.0647,37.012,8.8257,3.7661,2.4394,2.4771,3.9237,7.2276,32.622,2400.18,29.1964,3876.7,1.07649,30.64,3903.04,10.74,,24509.0,117.53,,655.957,,,2.9059,,0.7892,,,269.03,14.0327,,,
2017-03-30,,71.233,132.6,,1.9134,,16.47,1.39774,1.9213,1.8535,1.9488,2.0997,85.69,1.95583,,1820.57,1.0673,1.492,7.26,,1.0696,,69.7,11.1256,1.9962,,2.1513,1.42489,1437.61,1.06895,0.02626,708.14,,7.3593,3081.88,595.1,1.063,,,27.1485,190.14,7.4368,,117.909,19.4374,16.393,24.527,1,2.2182,0.8539,0.85625,2.609,,4.6453,,48.317,9902.7,7.825,220.99,8.3018,24.876,7.441,72.13,308.77,14213.0,3.8785,,69.2953,,34657.2,120.884,,,0.755,119.466,,73.67,4235.2,491.97,,1192.4,0.3261,0.8746,336.06,,1609.6,163.287,98.792,13.963,,,1.517,10.711,20.736,3444.0,61.386,1447.92,2612.05,8.5512,,,38.089,16.42,776.44,20.00934,4.7216,75.725,14.288,,31.61,9.14775,112.35,1.52667,0.4113,1.067,3.458,3.4128,53.597,111.85,4.2107,6036.02,3.8897,,123.5079,59.787,881.65,4.0066,8.3126,14.399,7.134,9.54548,1.4933,0.8514,,8011.04,622.7,8.0259,,,,,13.9115,36.809,8.8041,3.7473,2.4346,2.4586,3.9007,7.1917,32.373,2382.18,28.9084,3858.3,1.06841,30.62,3872.55,10.66,,24308.0,117.54,,655.957,,,2.8828,,0.7895,,,266.91,14.3229,,,
2017-03-31,,71.126,132.6,,1.9105,,16.39,1.39333,1.9173,1.842,1.9491,,85.65,1.95583,,1818.41,1.0654,1.4886,7.29,,1.068,,69.25,11.256,1.9933,,2.1482,1.41395,1453.57,1.06957,0.02609,703.66,,7.3404,3065.09,595.45,1.0616,,,,190.25,7.43765,,118.04,19.3669,16.378,24.4288,1,2.2209,0.8478,0.8502,,,4.5587,,48.208,9858.9,7.817,220.66,8.2867,25.073,7.4493,71.95,308.54,14202.0,3.8671,,69.1895,,34604.8,120.795,,,0.7538,118.808,,73.21,4253.2,491.97,,1189.7,0.3257,0.8734,334.34,,1608.4,162.407,96.509,14.2944,,,1.5143,10.709,20.705,3451.2,61.431,1451.06,2605.97,8.5293,,,37.882,16.55,775.266,,4.7198,75.61,14.287,,31.56,,,1.5163,0.4101,1.065,3.462,3.3955,53.521,111.72,4.2263,6026.89,3.8821,,123.5052,59.991,937.88,3.9981,8.2724,14.513,7.1236,9.56712,1.4878,0.8453,,7998.93,621.24,8.0031,,,,,14.3241,36.591,8.7858,3.7385,2.4286,2.4647,3.8774,7.1814,32.371,2378.79,28.9606,3849.0,1.0663,30.56,3854.86,10.64,,24256.0,116.55,,655.957,,,2.8786,,0.7879,,,266.51,14.2799,,,
2017-04-02,,,,,,,,,,,,2.0879,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.009,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.95911,,,,,,9.15605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03,,71.884,132.6,,1.9108,,16.4,1.40256,1.9191,1.8396,1.948,2.0833,85.71,1.95583,,1818.75,1.0656,1.4888,7.25,,1.0681,,69.18,11.2272,1.9988,,2.1485,1.42773,1450.6,1.06857,0.02602,702.09,,7.3416,3056.26,595.58,1.0621,,,27.0494,189.84,7.4371,,118.018,19.3688,16.37,24.4914,1,2.2228,0.8519,0.85433,2.5978,,4.6379,,48.279,9860.5,7.815,220.69,8.2894,25.034,7.4272,71.89,308.23,14201.0,3.8748,,69.3189,,34613.5,121.266,,,0.7554,118.265,,73.02,4249.7,491.97,,1189.6,0.3256,0.8734,333.98,,1607.0,162.015,98.658,14.6677,,,1.5174,10.704,20.722,3438.7,61.384,1443.83,2596.78,8.5385,,,37.856,16.44,775.488,19.961,4.7227,75.622,14.572,,31.56,9.1532,110.48,1.52063,0.4106,1.066,3.456,3.3803,53.594,111.73,4.2336,6118.84,3.8836,,123.354,59.753,880.48,3.9999,8.3029,14.476,7.1244,9.5576,1.4897,0.8494,,8000.2,621.0,8.0151,,,,,14.6287,36.623,8.8295,3.7434,2.494,2.4412,3.8882,7.1708,32.438,2378.41,28.9013,3852.2,1.06667,30.44,3873.39,10.64,,24238.0,114.82,,655.957,,,2.8787,,0.7857,,,266.55,14.6067,,,
2017-04-04,,71.962,132.6,,1.9129,,16.387,1.41125,1.92,1.8378,1.9447,2.0801,85.77,1.95583,,1821.02,1.0666,1.4915,7.3,,1.0693,,69.26,11.3716,2.0117,,2.1507,1.43075,1450.04,1.06959,0.02613,705.3,,7.3501,3055.29,596.86,1.0616,,,27.0274,190.02,7.43585,,118.254,19.2803,16.409,24.4986,1,,0.8562,0.8586,2.5842,,4.6424,,48.258,9855.1,7.826,220.93,8.298,25.029,7.4325,71.76,309.51,14225.0,3.8957,,69.5114,,34655.2,119.209,,,0.7552,118.35,,73.02,4237.2,491.97,,1199.1,0.3259,0.8747,333.94,,1608.6,161.822,97.697,14.5122,,,1.5196,10.708,20.741,,61.432,1442.19,2597.46,8.5463,,,37.95,16.39,776.229,20.09183,4.7321,75.704,14.544,,31.57,9.17569,110.78,1.53062,0.4106,1.067,3.467,3.388,53.603,111.79,4.2481,6117.5,3.8873,,123.4617,59.852,881.54,4.0044,,14.378,7.1321,9.6134,1.4928,0.8537,,8008.86,623.11,8.0238,,,,,14.5518,36.754,8.8639,3.7326,2.4335,2.4491,3.9235,7.1689,32.568,2380.68,29.0821,3855.9,1.06791,30.42,,10.66,,24222.0,115.32,,655.957,,,2.8829,,0.7851,,,266.84,14.5216,,,
2017-04-05,,71.966,132.8,,1.8985,,16.426,1.40892,1.9172,1.8282,1.9503,2.0857,85.84,1.95583,,1820.45,1.0661,1.4925,7.3,,1.0687,,69.29,11.2718,2.0053,,2.1496,1.43295,1451.4,1.07105,0.02602,701.88,,7.3514,3051.29,591.3,1.0625,,,27.0295,189.92,7.4351,,118.132,19.3052,16.401,24.5438,1,2.2275,0.8523,0.85442,2.5889,,4.6399,,48.347,9922.5,7.821,218.9,8.288,24.994,7.4432,71.72,310.16,14210.0,3.8893,,69.3835,,34635.8,119.74,,,0.7557,117.893,,73.09,4274.3,491.97,,1201.8,0.3259,0.8737,332.43,,1610.3,161.781,97.645,14.7381,,,1.5186,10.709,20.73,3427.7,61.411,1447.83,2597.15,8.5387,,,37.951,16.55,775.829,20.0741,4.729,75.664,14.717,,31.65,9.18023,110.69,1.52892,0.4108,1.066,3.465,3.3877,53.564,111.63,4.2306,6145.58,3.8846,,123.4228,60.142,881.32,4.0008,8.2939,14.436,7.128,9.58385,1.4932,0.8498,,8004.63,623.29,8.0195,,,,,14.7542,36.809,8.911,3.7326,2.4322,2.4699,3.9476,7.1545,32.458,2379.42,28.9813,3850.6,1.06687,30.46,3889.73,10.65,,24198.0,115.24,,655.957,,,2.8796,,0.7866,,,266.7,14.6779,,,
2017-04-06,,71.787,132.7,,1.9065,,16.386,1.41134,1.9145,1.8298,1.9451,2.0845,85.61,1.95583,,1815.37,1.0631,1.4912,7.27,,1.0657,,69.25,11.3564,2.0103,,2.1436,1.42806,1447.35,1.06992,0.02588,698.51,,7.339,3034.99,596.02,1.0593,,,26.6038,189.39,7.436,,118.046,19.284,16.355,24.5449,1,2.2236,0.8513,0.85379,2.5818,,4.422,,48.201,9865.0,7.801,219.86,8.269,24.893,7.4472,71.37,310.37,14184.0,3.8755,,68.7826,,34542.3,119.752,,,0.7518,117.977,,72.98,4237.0,491.97,,1201.5,0.3248,0.8715,332.59,,1606.1,161.856,97.373,14.7276,,,1.514,10.693,20.587,3397.4,61.377,1445.91,2583.51,8.5166,,,37.909,16.35,773.631,19.96253,4.7217,75.453,14.622,,31.52,9.17723,110.9,1.52704,0.4096,1.063,3.456,3.3882,53.418,111.48,4.2316,6136.98,3.8737,,123.4123,59.954,878.95,3.9914,8.3054,14.447,7.1082,9.6046,1.4925,0.8488,,7982.28,620.7,7.9971,,,,,14.6917,36.781,8.9331,3.7246,2.4356,2.441,3.9448,7.1441,32.542,2372.78,28.8684,3847.3,1.06429,30.41,3874.02,10.62,,24088.0,115.12,,655.957,,,2.8723,,0.786,,,265.96,14.6603,,,
2017-04-07,,71.461,132.7,,1.8979,,16.255,1.40838,1.9061,1.813,1.9467,,85.24,1.95583,,1807.4,1.0583,1.4869,7.24,,1.0609,,68.98,11.3135,2.0012,,2.1339,1.4146,1440.8,1.0682,0.02576,695.35,,7.3074,3032.62,589.27,1.0539,,,,189.0,7.43636,,117.738,19.201,16.26,24.3699,1,2.2162,0.8537,0.85619,,,4.3932,,47.967,9830.9,7.763,219.12,8.2323,24.748,7.4504,70.91,309.98,14101.0,3.8777,,68.1151,,34385.9,119.291,,,0.7489,117.698,,,4221.2,491.97,,1203.3,0.3233,0.8675,331.59,,1597.7,161.507,96.932,14.6255,,,1.5073,10.677,20.473,3408.5,61.386,1438.3,2567.57,8.4763,,,37.79,16.42,770.127,,4.6987,75.111,14.556,,31.36,,,1.52711,0.4074,1.058,3.435,3.3803,52.758,110.97,4.2316,6062.52,3.8559,,123.4589,60.411,874.97,3.9718,8.2234,14.382,7.0762,9.59212,1.4853,0.8512,,7946.13,617.91,7.9609,,,,,14.604,36.63,8.9391,3.7099,2.4371,2.4299,3.9229,7.1228,32.416,2362.03,28.6635,3825.7,1.05895,30.16,3857.54,10.57,,23942.0,114.6,,655.957,,,2.8594,,0.7842,,,264.73,14.6506,,,
2017-04-09,,,,,,,,,,,,2.0777,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5776,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.74163,,,,,,9.16475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-10,,71.252,132.6,,1.8975,,16.102,1.41086,1.9062,1.8025,1.9471,2.0674,85.4,1.95583,,1807.39,1.0585,1.4865,7.2,,1.0607,,67.92,11.3029,2.0114,,2.1334,1.41179,1431.53,1.06835,0.02558,691.06,,7.3115,3030.62,593.6,1.0546,,,26.6088,187.68,7.4357,,117.608,19.1718,16.256,24.3482,1,2.2228,0.8505,0.85319,2.5585,,4.3631,,47.973,9795.7,7.762,218.68,8.234,24.827,7.4345,70.76,310.87,14060.0,3.8762,,68.4501,,34387.4,119.166,,,0.7503,117.372,,72.4,4232.3,491.97,,1209.0,0.3232,0.8675,330.57,,1590.0,160.5,95.853,14.7705,,,1.509,10.681,20.458,3413.2,61.376,1436.95,2562.82,8.4799,,,38.094,16.41,770.273,19.802,4.6991,75.096,14.729,,31.42,9.1397,109.05,1.52103,0.4079,1.059,3.438,3.3623,52.543,110.99,4.2321,5797.34,3.8574,,123.3889,60.567,874.61,3.9733,8.2464,14.146,7.0849,9.61748,1.4879,0.848,,7948.19,617.72,7.9593,,,,,14.7683,36.632,8.8808,3.7069,2.4305,2.4304,3.9527,7.1206,32.461,2360.49,28.5836,3826.4,1.05982,30.14,3900.03,10.506,,24030.0,114.92,,655.957,,,2.8591,,0.7821,,,264.16,14.7356,,,
2017-04-11,,71.454,132.6,,1.8997,,16.161,1.41322,1.9076,1.8028,1.9471,2.0741,85.5,1.95583,,1809.8,1.0592,1.4868,7.2,,1.0619,,68.23,11.3358,2.0084,,2.1359,1.41335,1433.66,1.06826,0.0257,694.21,,7.3052,3045.62,594.34,1.0555,,,26.6511,187.91,7.4362,,117.554,19.1946,16.275,24.4196,1,2.2264,0.8467,0.84919,2.5545,,4.3664,,47.765,9678.9,7.768,217.38,8.2407,24.718,7.4235,70.84,311.98,14077.0,3.8796,,68.4802,,34426.7,118.432,,,0.7509,116.284,,72.67,4234.9,491.97,,1212.9,0.3241,0.8684,330.1,,1597.4,161.61,98.083,14.662,,,1.5131,10.684,20.45,,61.38,1437.53,2553.02,8.4869,,,37.953,16.4,770.851,19.9096,4.7005,75.182,14.641,,31.44,9.11823,109.87,1.52442,0.4082,1.059,3.448,3.3745,52.715,110.94,4.2466,5860.17,3.8593,,123.3492,60.718,875.76,3.9768,8.3177,14.5,7.0754,9.60557,1.4878,0.8442,,7953.59,620.34,7.9578,,,,,14.6781,36.585,8.9407,3.7203,2.4696,2.4305,3.9243,7.1298,32.518,2363.19,28.6268,3829.3,1.06042,30.17,3786.43,10.58,,24015.0,115.08,,655.957,,,2.8623,,0.7837,,,264.95,14.6487,,,
2017-04-12,,71.885,132.5,,1.9109,,16.172,1.41635,1.9192,1.8064,1.9541,2.0721,86.43,1.95583,,1820.8,1.0654,1.4882,7.29,,1.0681,,68.26,11.2951,2.0095,,2.1484,1.41298,1439.95,1.0691,0.02578,695.97,,7.3495,3058.57,597.83,1.0609,,,26.6871,189.0,7.4377,,118.461,19.3127,16.371,24.5547,1,2.2309,0.8482,0.85062,2.551,,4.3916,,48.331,9871.3,7.818,220.22,8.2886,24.842,7.4335,71.25,312.54,14153.0,3.8826,,68.9148,,34627.8,118.234,,,0.7556,116.317,,72.58,4259.7,491.97,,1208.0,0.3252,0.8731,332.59,,1606.7,161.246,96.526,14.3985,,,1.5188,10.708,20.506,3422.2,61.371,1447.05,2576.55,8.5362,,,38.144,16.47,775.296,19.80063,4.7217,75.623,14.377,,31.62,9.11308,109.71,1.52811,0.4104,1.065,3.469,3.3696,52.726,111.73,4.2474,5894.6,3.8813,,123.2788,60.359,880.85,3.9992,8.3634,14.585,7.117,9.5735,1.4893,0.8457,,8000.31,623.8,8.0045,,,,,14.414,36.647,9.0038,3.7409,2.4415,2.4787,3.8943,7.1824,32.467,2377.88,28.763,3851.3,1.06665,30.4,3913.89,10.64,,24174.0,115.51,,655.957,,,2.8776,,0.7821,,,266.56,14.3884,,,
2017-04-13,,71.665,132.5,,1.9013,,16.09,1.40229,1.9093,1.8161,1.9435,2.0794,85.98,1.95583,,1811.87,1.0603,1.483,7.26,,1.0628,,68.94,11.1905,1.9942,,2.1378,1.41545,1459.33,1.06754,0.02556,690.46,,7.3086,3044.14,593.59,1.0568,,,26.6659,188.15,7.4391,,117.834,19.2162,16.31,24.4663,1,2.2245,0.8462,0.84876,2.535,,4.4877,,48.031,9816.9,7.778,219.12,8.2527,24.899,7.4283,70.89,312.48,14062.0,3.8852,,68.4115,,34453.5,118.734,,,0.7517,115.867,,72.8,4229.3,491.97,,1203.6,0.324,0.8691,330.76,,1599.1,161.696,97.107,14.271,,,1.511,10.688,20.383,3400.9,61.379,1439.85,2548.88,8.4991,,,37.944,16.37,772.478,19.7147,4.6888,75.247,14.286,,31.46,9.1048,109.56,1.51608,0.4085,1.06,3.447,3.3776,52.47,111.17,4.2459,5858.91,3.863,,123.2747,59.744,876.47,3.9808,8.3572,13.944,7.0816,9.59169,1.4843,0.8437,,7960.52,621.91,7.9647,,,,,14.2899,36.453,9.0608,3.7128,2.4502,2.4326,3.8861,7.1464,32.21,2367.37,28.6093,3838.5,1.06161,30.27,3893.0,10.59,,23969.0,116.94,,655.957,,,2.8644,,0.7824,,,265.23,14.2733,,,
2017-04-14,,71.365,132.4,,1.9017,,16.072,1.39388,1.9092,1.8062,1.9496,,85.97,1.95583,,1816.02,1.06,1.4824,7.26,,1.0602,,68.28,,1.9946,,2.1382,1.40976,1433.79,1.06739,0.02551,688.89,,7.3068,3041.96,593.69,1.0561,,,,189.01,7.44495,,117.929,19.2376,16.303,24.4634,1,2.2194,0.8452,0.84769,,,4.4496,,48.05,9731.5,7.78,219.41,8.2484,24.863,7.4189,70.9,312.81,14080.0,3.8897,,68.4428,,34470.3,118.718,,,0.7526,115.148,,72.6,4238.9,491.97,,1203.8,0.3235,0.869,329.95,,1605.1,,96.064,14.229,,,1.5069,10.682,20.376,3395.2,61.339,1440.12,2547.23,8.5066,,,37.877,16.34,764.149,,4.6741,75.261,14.221,,31.46,,,1.51412,0.4081,1.06,3.45,,52.509,111.22,4.2259,5860.02,3.8628,,123.2517,59.627,876.62,3.9782,8.3331,14.337,7.0956,9.57352,1.4805,0.8427,,7986.76,613.35,7.9662,,,,,14.2673,36.409,9.0131,3.7123,2.4478,2.4331,3.9438,7.1482,32.272,2367.82,28.5882,3835.4,1.06117,30.26,3889.81,10.6,,24054.0,116.92,,655.957,,,2.8641,,,,,265.46,14.1681,,,
2017-04-16,,,,,,,,,,,,2.0794,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6724,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6357,,,,,,9.10927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-17,,71.497,,,1.9068,,16.174,1.40247,1.9149,1.8072,1.9529,2.0794,86.15,1.95583,,1817.64,1.063,1.4865,7.23,,1.0659,,68.48,,1.9999,,2.1439,1.41798,1473.91,1.06882,0.02541,686.95,,7.3218,3035.2,593.14,1.0595,,,26.673,188.62,7.43844,,118.046,19.2648,16.346,24.4942,1,2.2262,0.8448,0.84725,2.542,,4.4988,,47.946,9661.7,7.795,219.99,8.2695,24.927,7.428,71.09,313.3,14132.0,3.882,,68.6381,,34554.7,118.89,,,0.7536,116.025,,72.55,4242.1,491.97,,1203.1,0.3249,0.8715,330.63,,1603.1,161.738,98.448,14.1424,,,1.5128,10.698,20.409,3405.8,61.352,1443.95,2549.74,8.5184,,,38.041,16.39,774.676,19.68993,4.6881,75.461,14.131,,31.63,9.1078,109.64,1.51724,0.4095,1.063,3.457,3.3785,52.706,111.56,4.2461,5902.78,3.8729,,123.4868,59.454,879.1,3.9906,8.3363,14.18,7.1015,9.5781,1.4877,0.8423,,7983.18,615.77,7.9874,,,,,14.2143,36.448,9.0163,3.7258,2.4569,2.4391,3.9383,7.1662,32.284,2374.11,28.6641,3848.1,1.06409,30.34,3931.92,10.62,,24123.0,114.74,,655.957,,,2.8724,,,,,265.99,14.1429,,,
2017-04-18,,72.514,132.3,,1.9219,,16.379,1.42002,1.9302,1.8124,1.9487,2.0851,87.68,1.95583,,1832.36,1.0718,1.496,7.29,,1.0743,,68.53,11.1628,2.0157,,2.1609,1.43587,1486.66,1.0688,0.02574,695.76,,7.3795,3046.29,599.72,1.0682,,,26.7787,190.17,7.43904,,118.814,19.3465,16.486,24.73,1,2.2378,0.8329,0.83542,2.5554,,4.536,,48.069,9749.0,7.858,221.85,8.3409,25.117,7.4313,71.66,313.36,14257.0,3.9315,,69.3212,,34827.3,118.027,,,0.7598,116.34,,72.29,4273.3,491.97,,1223.8,0.3277,0.8786,333.9,,1616.3,162.485,98.155,14.2283,,,1.5244,10.734,20.592,3437.5,61.375,1455.38,2582.81,8.5913,,,38.321,16.51,780.812,19.9415,4.7317,76.059,14.245,,31.92,9.12947,110.35,1.52327,0.4129,1.072,3.484,3.3941,53.269,112.35,4.2284,5943.57,3.9061,,123.1738,60.253,885.97,4.0232,8.414,14.293,7.158,9.61043,1.4973,0.8304,,8046.4,620.67,8.0506,,,,,14.2626,36.813,9.0407,3.7641,2.472,2.4592,3.9224,7.2238,32.634,2392.91,28.8965,3871.8,1.07289,30.6,3970.81,10.71,,24292.0,115.72,,655.957,,,2.8957,,0.7849,,,268.09,14.243,,,
2017-04-19,,72.527,132.3,,1.9197,,16.482,1.42854,1.9277,1.8239,1.9531,2.0969,87.74,1.95583,,1830.54,1.0704,1.4964,7.33,,1.0731,,69.12,11.2099,2.0081,,2.1586,1.44429,1486.13,1.06901,0.02568,694.1,,7.3785,3073.34,598.78,1.0666,,,26.8793,190.73,7.43879,,118.405,19.3881,16.468,24.644,1,2.2327,0.8357,0.838,2.5651,,4.5088,,48.273,9718.5,7.847,221.69,8.3301,25.105,7.4425,71.57,313.16,14240.0,3.9272,,69.2846,,34786.3,117.739,,,0.7588,116.703,,72.69,4281.0,491.97,,1222.2,0.3262,0.8772,333.64,,1614.3,163.344,98.043,14.2194,,,1.5166,10.729,20.6,3418.9,61.382,1445.14,2577.71,8.58,,,38.266,16.56,779.916,20.2043,4.715,75.972,14.252,,31.86,9.1917,110.72,1.52171,0.4119,1.07,3.48,3.389,53.36,112.24,4.257,5947.32,3.9013,,123.3214,60.636,885.16,4.0176,8.4342,14.449,7.1493,9.60933,1.4974,0.8332,,8037.18,619.58,8.0414,,,,,14.2462,36.82,9.099,3.7575,2.4809,2.4561,3.9355,7.1943,32.617,2390.18,28.7776,3867.4,1.0714,30.48,3958.33,10.69,,24354.0,116.11,,655.957,,,2.8911,,0.7858,,,267.79,14.2216,,,
2017-04-20,,72.402,132.2,,1.9192,,16.474,1.42378,1.9275,1.8254,1.9509,2.1028,88.68,1.95583,,1830.6,1.0701,1.4963,7.33,,1.0728,,,11.2144,2.013,,2.1578,1.44283,1494.19,1.07014,0.02574,695.71,,7.3723,3050.27,598.54,1.0667,,,26.8776,190.69,7.437,,118.265,19.4327,16.464,24.6502,1,2.2418,0.8343,0.83665,2.5647,,4.5077,,48.371,9911.2,7.842,221.18,8.3303,25.133,7.4543,71.56,313.01,14266.0,3.932,,69.2466,,34781.3,118.037,,,0.7586,117.21,,72.92,4286.4,491.97,,1217.0,0.3269,0.877,334.83,,1616.2,163.593,96.948,14.0766,,,1.5158,10.727,20.585,3414.4,61.378,1446.94,2581.38,8.5784,,,38.182,16.43,779.72,20.1535,4.7112,75.954,14.059,,31.88,9.2384,111.16,1.5303,0.4119,1.07,3.472,3.4158,53.351,112.22,4.2611,5952.54,3.9003,,123.1468,60.162,884.99,4.0175,8.3966,14.445,7.1479,9.62995,1.498,0.8318,,8035.26,620.44,8.0395,,,,,14.1571,36.811,9.0927,3.7587,2.5639,2.4555,3.9015,7.2031,32.597,2392.81,28.7601,3866.4,1.07143,30.48,3959.33,10.69,,24302.0,115.85,,655.957,,,2.8905,,0.7869,,,267.72,14.0842,,,
2017-04-21,,72.495,132.1,,1.908,,16.597,1.41742,1.9294,1.8227,1.9514,,88.8,1.95583,,1832.95,1.0714,1.4973,7.32,,1.074,,69.16,11.1435,2.0045,,2.1604,1.44267,1494.97,1.06735,0.02591,700.63,,7.3835,3084.14,594.69,1.067,,,,190.91,7.41603,,118.584,19.3784,16.482,24.6573,1,2.2346,0.8347,0.83709,,,4.4431,,48.209,9963.2,7.855,219.98,8.3385,25.097,7.4358,71.64,311.95,14276.0,3.9367,,69.3466,,34820.7,117.466,,,0.7594,117.028,,72.12,4284.9,491.97,,1214.6,0.3256,0.8783,335.78,,1618.6,162.814,97.058,14.0656,,,1.517,10.732,20.673,3416.7,61.362,1448.58,2591.81,8.5812,,,38.14,16.57,780.594,,4.7187,76.04,14.054,,31.81,,,1.52472,0.4124,1.071,3.477,3.3982,53.457,112.34,4.2663,5997.06,3.9043,,123.1663,60.769,885.91,4.021,8.3794,14.562,7.1559,9.6568,1.496,0.8322,,8044.38,617.14,8.0486,,,,,14.0874,36.826,9.0857,3.7524,2.6882,2.4583,3.903,7.2109,32.608,2394.45,28.7391,3868.7,1.07246,30.52,3958.08,10.7,,24286.0,115.98,,655.957,,,2.8948,,0.7848,,,268.03,14.054,,,
2017-04-23,,,,,,,,,,,,2.0919,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8207,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2494,,,,,,9.26939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
